"subnum","block","trial","cue","flank","location","direction","rt","error","group","age","correctRT"
11,3,44,"Spatial","Congruent","down","right",288.220676311703,1,"Old",89,NA
11,3,45,"None","Incongruent","down","right",502.737632509835,1,"Old",89,NA
11,3,46,"Center","Incongruent","down","right",557.184245937471,0,"Old",89,557.184245937471
11,3,47,"Double","Incongruent","down","right",523.222312718265,1,"Old",89,NA
11,3,48,"Spatial","Incongruent","down","right",318.384857560559,0,"Old",89,318.384857560559
11,4,1,"None","Neutral","up","left",436.648067134331,0,"Old",89,436.648067134331
11,4,2,"Center","Neutral","up","left",328.329898076943,0,"Old",89,328.329898076943
11,4,3,"Double","Neutral","up","left",288.585639330404,0,"Old",89,288.585639330404
11,4,4,"Spatial","Neutral","up","left",282.006448409723,0,"Old",89,282.006448409723
11,4,5,"None","Congruent","up","left",360.327819951692,0,"Old",89,360.327819951692
11,4,6,"Center","Congruent","up","left",329.903427734291,0,"Old",89,329.903427734291
11,4,7,"Double","Congruent","up","left",442.41959715093,0,"Old",89,442.41959715093
11,4,8,"Spatial","Congruent","up","left",251.208180629323,0,"Old",89,251.208180629323
11,4,9,"None","Incongruent","up","left",518.518734709444,0,"Old",89,518.518734709444
11,4,10,"Center","Incongruent","up","left",482.098029316221,0,"Old",89,482.098029316221
11,4,11,"Double","Incongruent","up","left",468.362475585093,1,"Old",89,NA
11,4,12,"Spatial","Incongruent","up","left",409.302898739342,0,"Old",89,409.302898739342
11,4,13,"None","Neutral","down","left",411.698034978405,1,"Old",89,NA
11,4,14,"Center","Neutral","down","left",374.741302691651,0,"Old",89,374.741302691651
11,4,15,"Double","Neutral","down","left",458.012218856959,0,"Old",89,458.012218856959
11,4,16,"Spatial","Neutral","down","left",417.753881096918,0,"Old",89,417.753881096918
11,4,17,"None","Congruent","down","left",452.160247040435,0,"Old",89,452.160247040435
11,4,18,"Center","Congruent","down","left",358.066663928511,0,"Old",89,358.066663928511
11,4,19,"Double","Congruent","down","left",435.493422767796,0,"Old",89,435.493422767796
11,4,20,"Spatial","Congruent","down","left",268.853700257058,0,"Old",89,268.853700257058
11,4,21,"None","Incongruent","down","left",497.055116823396,0,"Old",89,497.055116823396
11,4,22,"Center","Incongruent","down","left",490.186814959919,0,"Old",89,490.186814959919
11,4,23,"Double","Incongruent","down","left",512.150531773306,0,"Old",89,512.150531773306
11,4,24,"Spatial","Incongruent","down","left",391.115053346743,0,"Old",89,391.115053346743
11,4,25,"None","Neutral","up","right",548.934008837787,0,"Old",89,548.934008837787
11,4,26,"Center","Neutral","up","right",335.603402147859,0,"Old",89,335.603402147859
11,4,27,"Double","Neutral","up","right",323.196187517892,0,"Old",89,323.196187517892
11,4,28,"Spatial","Neutral","up","right",458.389321127605,0,"Old",89,458.389321127605
11,4,29,"None","Congruent","up","right",458.057701990491,0,"Old",89,458.057701990491
11,4,30,"Center","Congruent","up","right",357.702997394915,0,"Old",89,357.702997394915
11,4,31,"Double","Congruent","up","right",328.279174432635,0,"Old",89,328.279174432635
11,4,32,"Spatial","Congruent","up","right",363.975077858284,0,"Old",89,363.975077858284
11,4,33,"None","Incongruent","up","right",511.849027487822,0,"Old",89,511.849027487822
11,4,34,"Center","Incongruent","up","right",413.029879600906,0,"Old",89,413.029879600906
11,4,35,"Double","Incongruent","up","right",469.628548326749,0,"Old",89,469.628548326749
11,4,36,"Spatial","Incongruent","up","right",438.886156196806,0,"Old",89,438.886156196806
11,4,37,"None","Neutral","down","right",452.702844042897,0,"Old",89,452.702844042897
11,4,38,"Center","Neutral","down","right",320.483858434892,0,"Old",89,320.483858434892
11,4,39,"Double","Neutral","down","right",473.660495148037,0,"Old",89,473.660495148037
11,4,40,"Spatial","Neutral","down","right",286.198125835319,0,"Old",89,286.198125835319
11,4,41,"None","Congruent","down","right",439.697558179867,0,"Old",89,439.697558179867
11,4,42,"Center","Congruent","down","right",434.302019286766,0,"Old",89,434.302019286766
11,4,43,"Double","Congruent","down","right",378.936296540215,0,"Old",89,378.936296540215
11,4,44,"Spatial","Congruent","down","right",413.509168181654,0,"Old",89,413.509168181654
11,4,45,"None","Incongruent","down","right",635.716557264933,0,"Old",89,635.716557264933
11,4,46,"Center","Incongruent","down","right",535.81748421689,0,"Old",89,535.81748421689
11,4,47,"Double","Incongruent","down","right",524.437905200835,0,"Old",89,524.437905200835
11,4,48,"Spatial","Incongruent","down","right",358.703633647215,0,"Old",89,358.703633647215
11,5,1,"None","Neutral","up","left",514.721294460964,0,"Old",89,514.721294460964
11,5,2,"Center","Neutral","up","left",377.80710335072,0,"Old",89,377.80710335072
11,5,3,"Double","Neutral","up","left",395.446216680832,0,"Old",89,395.446216680832
11,5,4,"Spatial","Neutral","up","left",345.760473900085,0,"Old",89,345.760473900085
11,5,5,"None","Congruent","up","left",421.179840211383,0,"Old",89,421.179840211383
11,5,6,"Center","Congruent","up","left",484.085815018231,0,"Old",89,484.085815018231
11,5,7,"Double","Congruent","up","left",477.453309653688,0,"Old",89,477.453309653688
11,5,8,"Spatial","Congruent","up","left",297.765558879602,0,"Old",89,297.765558879602
11,5,9,"None","Incongruent","up","left",478.870766903629,0,"Old",89,478.870766903629
11,5,10,"Center","Incongruent","up","left",479.997852689664,0,"Old",89,479.997852689664
11,5,11,"Double","Incongruent","up","left",413.780550083049,1,"Old",89,NA
11,5,12,"Spatial","Incongruent","up","left",440.807245453866,0,"Old",89,440.807245453866
11,5,13,"None","Neutral","down","left",459.639454405268,0,"Old",89,459.639454405268
11,5,14,"Center","Neutral","down","left",447.780230681609,0,"Old",89,447.780230681609
11,5,15,"Double","Neutral","down","left",333.102079181502,0,"Old",89,333.102079181502
11,5,16,"Spatial","Neutral","down","left",390.226722650424,1,"Old",89,NA
11,5,17,"None","Congruent","down","left",475.85910509892,0,"Old",89,475.85910509892
11,5,18,"Center","Congruent","down","left",372.668855181271,0,"Old",89,372.668855181271
11,5,19,"Double","Congruent","down","left",311.933586260878,0,"Old",89,311.933586260878
11,5,20,"Spatial","Congruent","down","left",327.321763399111,0,"Old",89,327.321763399111
11,5,21,"None","Incongruent","down","left",583.347532954296,0,"Old",89,583.347532954296
11,5,22,"Center","Incongruent","down","left",516.11567574259,0,"Old",89,516.11567574259
11,5,23,"Double","Incongruent","down","left",504.69528153413,0,"Old",89,504.69528153413
11,5,24,"Spatial","Incongruent","down","left",265.749103450887,0,"Old",89,265.749103450887
11,5,25,"None","Neutral","up","right",430.805572578919,0,"Old",89,430.805572578919
11,5,26,"Center","Neutral","up","right",410.735446235674,0,"Old",89,410.735446235674
11,5,27,"Double","Neutral","up","right",318.240789210776,0,"Old",89,318.240789210776
11,5,28,"Spatial","Neutral","up","right",316.197438117629,0,"Old",89,316.197438117629
11,5,29,"None","Congruent","up","right",445.785236921904,0,"Old",89,445.785236921904
11,5,30,"Center","Congruent","up","right",388.194569597879,0,"Old",89,388.194569597879
11,5,31,"Double","Congruent","up","right",422.882917820381,0,"Old",89,422.882917820381
11,5,32,"Spatial","Congruent","up","right",333.445183847168,0,"Old",89,333.445183847168
11,5,33,"None","Incongruent","up","right",497.661892816806,0,"Old",89,497.661892816806
11,5,34,"Center","Incongruent","up","right",534.12819470635,0,"Old",89,534.12819470635
11,5,35,"Double","Incongruent","up","right",477.804712826246,0,"Old",89,477.804712826246
11,5,36,"Spatial","Incongruent","up","right",345.919569258009,0,"Old",89,345.919569258009
11,5,37,"None","Neutral","down","right",385.260926262749,1,"Old",89,NA
11,5,38,"Center","Neutral","down","right",418.671232510347,0,"Old",89,418.671232510347
11,5,39,"Double","Neutral","down","right",413.368711076324,0,"Old",89,413.368711076324
11,5,40,"Spatial","Neutral","down","right",375.048699843186,0,"Old",89,375.048699843186
11,5,41,"None","Congruent","down","right",456.94427470937,0,"Old",89,456.94427470937
11,5,42,"Center","Congruent","down","right",436.566499620527,0,"Old",89,436.566499620527
11,5,43,"Double","Congruent","down","right",353.081189535613,0,"Old",89,353.081189535613
11,5,44,"Spatial","Congruent","down","right",410.115875482054,0,"Old",89,410.115875482054
11,5,45,"None","Incongruent","down","right",433.074770998102,0,"Old",89,433.074770998102
11,5,46,"Center","Incongruent","down","right",518.201268094085,0,"Old",89,518.201268094085
11,5,47,"Double","Incongruent","down","right",455.224661290188,1,"Old",89,NA
11,5,48,"Spatial","Incongruent","down","right",445.333698299934,0,"Old",89,445.333698299934
11,6,1,"None","Neutral","up","left",424.193073540079,1,"Old",89,NA
11,6,2,"Center","Neutral","up","left",355.930105430767,0,"Old",89,355.930105430767
11,6,3,"Double","Neutral","up","left",377.441994776655,0,"Old",89,377.441994776655
11,6,4,"Spatial","Neutral","up","left",355.565150286218,0,"Old",89,355.565150286218
11,6,5,"None","Congruent","up","left",429.778990611054,0,"Old",89,429.778990611054
11,6,6,"Center","Congruent","up","left",370.22523280696,0,"Old",89,370.22523280696
11,6,7,"Double","Congruent","up","left",330.49766623745,0,"Old",89,330.49766623745
11,6,8,"Spatial","Congruent","up","left",399.889305971027,0,"Old",89,399.889305971027
11,6,9,"None","Incongruent","up","left",502.328750588284,0,"Old",89,502.328750588284
11,6,10,"Center","Incongruent","up","left",493.085895302506,0,"Old",89,493.085895302506
11,6,11,"Double","Incongruent","up","left",541.984763688271,0,"Old",89,541.984763688271
11,6,12,"Spatial","Incongruent","up","left",495.075059524753,0,"Old",89,495.075059524753
11,6,13,"None","Neutral","down","left",507.564765718364,0,"Old",89,507.564765718364
11,6,14,"Center","Neutral","down","left",363.884691729554,0,"Old",89,363.884691729554
11,6,15,"Double","Neutral","down","left",408.107107295011,0,"Old",89,408.107107295011
11,6,16,"Spatial","Neutral","down","left",421.986641009849,0,"Old",89,421.986641009849
11,6,17,"None","Congruent","down","left",364.087679965393,0,"Old",89,364.087679965393
11,6,18,"Center","Congruent","down","left",311.752960250682,0,"Old",89,311.752960250682
11,6,19,"Double","Congruent","down","left",381.167885453106,1,"Old",89,NA
11,6,20,"Spatial","Congruent","down","left",310.398481809827,0,"Old",89,310.398481809827
11,6,21,"None","Incongruent","down","left",608.890190295135,0,"Old",89,608.890190295135
11,6,22,"Center","Incongruent","down","left",542.656234290379,1,"Old",89,NA
11,6,23,"Double","Incongruent","down","left",341.167089243132,0,"Old",89,341.167089243132
11,6,24,"Spatial","Incongruent","down","left",326.70090899306,0,"Old",89,326.70090899306
11,6,25,"None","Neutral","up","right",472.123868001624,0,"Old",89,472.123868001624
11,6,26,"Center","Neutral","up","right",399.275316276684,0,"Old",89,399.275316276684
11,6,27,"Double","Neutral","up","right",481.923585432084,0,"Old",89,481.923585432084
11,6,28,"Spatial","Neutral","up","right",350.639956816121,0,"Old",89,350.639956816121
11,6,29,"None","Congruent","up","right",522.026133953493,0,"Old",89,522.026133953493
11,6,30,"Center","Congruent","up","right",281.890046660494,0,"Old",89,281.890046660494
11,6,31,"Double","Congruent","up","right",321.694898058102,0,"Old",89,321.694898058102
11,6,32,"Spatial","Congruent","up","right",348.307826416349,1,"Old",89,NA
11,6,33,"None","Incongruent","up","right",475.566787764028,0,"Old",89,475.566787764028
11,6,34,"Center","Incongruent","up","right",439.802792321639,0,"Old",89,439.802792321639
11,6,35,"Double","Incongruent","up","right",415.83122581576,0,"Old",89,415.83122581576
11,6,36,"Spatial","Incongruent","up","right",383.046764198496,0,"Old",89,383.046764198496
11,6,37,"None","Neutral","down","right",352.146508446819,1,"Old",89,NA
11,6,38,"Center","Neutral","down","right",346.413825632765,0,"Old",89,346.413825632765
11,6,39,"Double","Neutral","down","right",420.678770980157,0,"Old",89,420.678770980157
11,6,40,"Spatial","Neutral","down","right",301.63816681477,1,"Old",89,NA
11,6,41,"None","Congruent","down","right",476.01353101859,0,"Old",89,476.01353101859
11,6,42,"Center","Congruent","down","right",396.459699296983,0,"Old",89,396.459699296983
11,6,43,"Double","Congruent","down","right",394.880752075678,0,"Old",89,394.880752075678
11,6,44,"Spatial","Congruent","down","right",232.606538000506,0,"Old",89,232.606538000506
11,6,45,"None","Incongruent","down","right",404.257504365362,0,"Old",89,404.257504365362
11,6,46,"Center","Incongruent","down","right",487.088080983883,0,"Old",89,487.088080983883
11,6,47,"Double","Incongruent","down","right",562.538795087245,1,"Old",89,NA
11,6,48,"Spatial","Incongruent","down","right",457.2805128975,0,"Old",89,457.2805128975
12,1,1,"None","Neutral","up","left",424.311814892058,0,"Old",90,424.311814892058
12,1,2,"Center","Neutral","up","left",443.566730838348,0,"Old",90,443.566730838348
12,1,3,"Double","Neutral","up","left",368.240082453416,0,"Old",90,368.240082453416
12,1,4,"Spatial","Neutral","up","left",339.513868724417,1,"Old",90,NA
12,1,5,"None","Congruent","up","left",506.488624243067,0,"Old",90,506.488624243067
12,1,6,"Center","Congruent","up","left",320.5540167091,1,"Old",90,NA
12,1,7,"Double","Congruent","up","left",367.715675603558,0,"Old",90,367.715675603558
12,1,8,"Spatial","Congruent","up","left",296.756437025683,0,"Old",90,296.756437025683
12,1,9,"None","Incongruent","up","left",472.809560940103,0,"Old",90,472.809560940103
12,1,10,"Center","Incongruent","up","left",398.652349391541,0,"Old",90,398.652349391541
12,1,11,"Double","Incongruent","up","left",481.053552253689,0,"Old",90,481.053552253689
12,1,12,"Spatial","Incongruent","up","left",459.055259514822,0,"Old",90,459.055259514822
12,1,13,"None","Neutral","down","left",425.646097078419,0,"Old",90,425.646097078419
12,1,14,"Center","Neutral","down","left",365.130758753854,0,"Old",90,365.130758753854
12,1,15,"Double","Neutral","down","left",405.679342259852,1,"Old",90,NA
12,1,16,"Spatial","Neutral","down","left",407.47652937667,0,"Old",90,407.47652937667
12,1,17,"None","Congruent","down","left",479.388531534722,0,"Old",90,479.388531534722
12,1,18,"Center","Congruent","down","left",419.996796722635,0,"Old",90,419.996796722635
12,1,19,"Double","Congruent","down","left",445.66915577839,0,"Old",90,445.66915577839
12,1,20,"Spatial","Congruent","down","left",290.548828560155,0,"Old",90,290.548828560155
12,1,21,"None","Incongruent","down","left",496.839682669061,0,"Old",90,496.839682669061
12,1,22,"Center","Incongruent","down","left",527.105476369657,0,"Old",90,527.105476369657
12,1,23,"Double","Incongruent","down","left",445.277835051745,1,"Old",90,NA
12,1,24,"Spatial","Incongruent","down","left",445.859097734478,0,"Old",90,445.859097734478
12,1,25,"None","Neutral","up","right",434.256456618541,0,"Old",90,434.256456618541
12,1,26,"Center","Neutral","up","right",431.757791563352,1,"Old",90,NA
12,1,27,"Double","Neutral","up","right",282.644253306778,1,"Old",90,NA
12,1,28,"Spatial","Neutral","up","right",356.570124948884,0,"Old",90,356.570124948884
12,1,29,"None","Congruent","up","right",481.121409988601,0,"Old",90,481.121409988601
12,1,30,"Center","Congruent","up","right",407.559603121608,0,"Old",90,407.559603121608
12,1,31,"Double","Congruent","up","right",447.043665672795,0,"Old",90,447.043665672795
12,1,32,"Spatial","Congruent","up","right",336.289049246387,0,"Old",90,336.289049246387
12,1,33,"None","Incongruent","up","right",494.342279791978,0,"Old",90,494.342279791978
12,1,34,"Center","Incongruent","up","right",522.823991857281,0,"Old",90,522.823991857281
