"error","rt","trial","flank","cue","direction","location","subnum","block"
0,559.537430112092,9,"Incongruent","None","left","up","17",5
0,491.960018602778,10,"Incongruent","Center","left","up","17",5
0,508.025460769539,11,"Incongruent","Double","left","up","17",5
0,481.997524035379,12,"Incongruent","Spatial","left","up","17",5
0,447.738210291937,13,"Neutral","None","left","down","17",5
1,455.932752322975,14,"Neutral","Center","left","down","17",5
0,390.04043973484,15,"Neutral","Double","left","down","17",5
0,293.494570861075,16,"Neutral","Spatial","left","down","17",5
0,457.925719945357,17,"Congruent","None","left","down","17",5
1,305.094339235905,18,"Congruent","Center","left","down","17",5
1,400.561570389489,19,"Congruent","Double","left","down","17",5
0,279.543434630474,20,"Congruent","Spatial","left","down","17",5
0,483.683477798916,21,"Incongruent","None","left","down","17",5
0,513.882387896929,22,"Incongruent","Center","left","down","17",5
0,437.621864002718,23,"Incongruent","Double","left","down","17",5
1,337.281132562785,24,"Incongruent","Spatial","left","down","17",5
0,424.958443112627,25,"Neutral","None","right","up","17",5
1,350.209980771645,26,"Neutral","Center","right","up","17",5
0,432.073297296435,27,"Neutral","Double","right","up","17",5
0,285.105264520108,28,"Neutral","Spatial","right","up","17",5
0,359.873532544751,29,"Congruent","None","right","up","17",5
0,342.029781368763,30,"Congruent","Center","right","up","17",5
0,446.698997902866,31,"Congruent","Double","right","up","17",5
0,383.182262158309,32,"Congruent","Spatial","right","up","17",5
0,463.028476694035,33,"Incongruent","None","right","up","17",5
0,402.873483096574,34,"Incongruent","Center","right","up","17",5
0,494.257704438171,35,"Incongruent","Double","right","up","17",5
0,337.276100280938,36,"Incongruent","Spatial","right","up","17",5
1,422.556861683184,37,"Neutral","None","right","down","17",5
0,346.067859490928,38,"Neutral","Center","right","down","17",5
0,355.116764568664,39,"Neutral","Double","right","down","17",5
0,359.929402504816,40,"Neutral","Spatial","right","down","17",5
0,460.17854686595,41,"Congruent","None","right","down","17",5
0,394.395012949609,42,"Congruent","Center","right","down","17",5
0,293.883470328939,43,"Congruent","Double","right","down","17",5
0,372.169035548568,44,"Congruent","Spatial","right","down","17",5
0,481.117788365809,45,"Incongruent","None","right","down","17",5
0,535.514016532752,46,"Incongruent","Center","right","down","17",5
0,494.3301357058,47,"Incongruent","Double","right","down","17",5
0,387.988403556215,48,"Incongruent","Spatial","right","down","17",5
0,532.517643408454,1,"Neutral","None","left","up","17",6
0,402.573700664229,2,"Neutral","Center","left","up","17",6
0,322.881175982225,3,"Neutral","Double","left","up","17",6
0,337.179337639154,4,"Neutral","Spatial","left","up","17",6
0,379.787251401257,5,"Congruent","None","left","up","17",6
0,311.71842460954,6,"Congruent","Center","left","up","17",6
0,386.444970437908,7,"Congruent","Double","left","up","17",6
0,352.307487381845,8,"Congruent","Spatial","left","up","17",6
0,540.183266986216,9,"Incongruent","None","left","up","17",6
0,555.40099417806,10,"Incongruent","Center","left","up","17",6
0,496.393607632769,11,"Incongruent","Double","left","up","17",6
0,410.349884033094,12,"Incongruent","Spatial","left","up","17",6
0,434.343159146514,13,"Neutral","None","left","down","17",6
0,423.27033543376,14,"Neutral","Center","left","down","17",6
0,326.528515620399,15,"Neutral","Double","left","down","17",6
0,295.178188161859,16,"Neutral","Spatial","left","down","17",6
0,379.108941366468,17,"Congruent","None","left","down","17",6
0,426.034515624816,18,"Congruent","Center","left","down","17",6
0,409.292221072729,19,"Congruent","Double","left","down","17",6
0,258.684177898212,20,"Congruent","Spatial","left","down","17",6
1,536.085038384416,21,"Incongruent","None","left","down","17",6
0,422.009835515848,22,"Incongruent","Center","left","down","17",6
0,483.30183389745,23,"Incongruent","Double","left","down","17",6
0,462.677715662133,24,"Incongruent","Spatial","left","down","17",6
0,390.770304523875,25,"Neutral","None","right","up","17",6
0,408.184610480779,26,"Neutral","Center","right","up","17",6
0,359.110960879058,27,"Neutral","Double","right","up","17",6
0,400.72908675397,28,"Neutral","Spatial","right","up","17",6
0,462.532241016663,29,"Congruent","None","right","up","17",6
1,409.238533040949,30,"Congruent","Center","right","up","17",6
0,287.393942293681,31,"Congruent","Double","right","up","17",6
0,317.566496673347,32,"Congruent","Spatial","right","up","17",6
0,407.512192378711,33,"Incongruent","None","right","up","17",6
0,469.378490510952,34,"Incongruent","Center","right","up","17",6
0,463.268563649339,35,"Incongruent","Double","right","up","17",6
0,391.739729759343,36,"Incongruent","Spatial","right","up","17",6
1,412.851995311823,37,"Neutral","None","right","down","17",6
0,364.002921863049,38,"Neutral","Center","right","down","17",6
0,311.108044281219,39,"Neutral","Double","right","down","17",6
1,303.979727938767,40,"Neutral","Spatial","right","down","17",6
1,401.163278691107,41,"Congruent","None","right","down","17",6
0,395.237062411648,42,"Congruent","Center","right","down","17",6
1,446.850033727078,43,"Congruent","Double","right","down","17",6
0,309.536265335391,44,"Congruent","Spatial","right","down","17",6
1,397.541870349031,45,"Incongruent","None","right","down","17",6
0,462.742608032486,46,"Incongruent","Center","right","down","17",6
0,425.455149902681,47,"Incongruent","Double","right","down","17",6
0,435.339875771585,48,"Incongruent","Spatial","right","down","17",6
0,426.100545690068,1,"Neutral","None","left","up","18",1
0,405.292711167206,2,"Neutral","Center","left","up","18",1
0,443.061871192396,3,"Neutral","Double","left","up","18",1
0,327.919018194903,4,"Neutral","Spatial","left","up","18",1
0,324.005781488763,5,"Congruent","None","left","up","18",1
0,346.921828027079,6,"Congruent","Center","left","up","18",1
1,390.900604710756,7,"Congruent","Double","left","up","18",1
0,335.081079117658,8,"Congruent","Spatial","left","up","18",1
0,498.144471075454,9,"Incongruent","None","left","up","18",1
0,432.641706949973,10,"Incongruent","Center","left","up","18",1
0,447.744180253461,11,"Incongruent","Double","left","up","18",1
1,439.087110533514,12,"Incongruent","Spatial","left","up","18",1
0,548.647654471583,13,"Neutral","None","left","down","18",1
0,429.241145894735,14,"Neutral","Center","left","down","18",1
0,481.172045904768,15,"Neutral","Double","left","down","18",1
0,311.141812657109,16,"Neutral","Spatial","left","down","18",1
0,383.738672134065,17,"Congruent","None","left","down","18",1
0,374.238264899252,18,"Congruent","Center","left","down","18",1
0,420.175898963911,19,"Congruent","Double","left","down","18",1
0,403.775521280215,20,"Congruent","Spatial","left","down","18",1
0,401.209024422182,21,"Incongruent","None","left","down","18",1
0,449.711686880963,22,"Incongruent","Center","left","down","18",1
0,396.105283526274,23,"Incongruent","Double","left","down","18",1
0,466.290626775896,24,"Incongruent","Spatial","left","down","18",1
0,517.821543491115,25,"Neutral","None","right","up","18",1
0,439.073514895878,26,"Neutral","Center","right","up","18",1
0,379.032246164963,27,"Neutral","Double","right","up","18",1
0,261.160916317749,28,"Neutral","Spatial","right","up","18",1
0,406.914946359206,29,"Congruent","None","right","up","18",1
0,309.82578440379,30,"Congruent","Center","right","up","18",1
1,448.264977550436,31,"Congruent","Double","right","up","18",1
0,277.767443654623,32,"Congruent","Spatial","right","up","18",1
0,532.629594938313,33,"Incongruent","None","right","up","18",1
0,463.450296511407,34,"Incongruent","Center","right","up","18",1
0,404.004262063973,35,"Incongruent","Double","right","up","18",1
0,398.381219391488,36,"Incongruent","Spatial","right","up","18",1
0,532.969497809096,37,"Neutral","None","right","down","18",1
0,465.01418456008,38,"Neutral","Center","right","down","18",1
0,287.967142940575,39,"Neutral","Double","right","down","18",1
0,276.582118015266,40,"Neutral","Spatial","right","down","18",1
0,380.662145366362,41,"Congruent","None","right","down","18",1
0,433.559921060902,42,"Congruent","Center","right","down","18",1
0,352.916690042345,43,"Congruent","Double","right","down","18",1
0,333.298853413387,44,"Congruent","Spatial","right","down","18",1
0,536.953719567698,45,"Incongruent","None","right","down","18",1
0,441.355572175125,46,"Incongruent","Center","right","down","18",1
0,493.892068389451,47,"Incongruent","Double","right","down","18",1
0,427.705633931059,48,"Incongruent","Spatial","right","down","18",1
0,424.948036693421,1,"Neutral","None","left","up","18",2
0,450.733696130992,2,"Neutral","Center","left","up","18",2
0,349.56715025521,3,"Neutral","Double","left","up","18",2
1,338.68695219567,4,"Neutral","Spatial","left","up","18",2
1,383.880975696962,5,"Congruent","None","left","up","18",2
0,359.608689763044,6,"Congruent","Center","left","up","18",2
0,299.359374155314,7,"Congruent","Double","left","up","18",2
0,352.720512954764,8,"Congruent","Spatial","left","up","18",2
1,578.369857122971,9,"Incongruent","None","left","up","18",2
0,412.936052467495,10,"Incongruent","Center","left","up","18",2
0,428.241427671501,11,"Incongruent","Double","left","up","18",2
0,407.713845495815,12,"Incongruent","Spatial","left","up","18",2
0,339.026252674036,13,"Neutral","None","left","down","18",2
0,348.486441557299,14,"Neutral","Center","left","down","18",2
0,356.198447643826,15,"Neutral","Double","left","down","18",2
0,284.957419837797,16,"Neutral","Spatial","left","down","18",2
1,418.911236830369,17,"Congruent","None","left","down","18",2
0,421.649585551104,18,"Congruent","Center","left","down","18",2
1,386.578331741384,19,"Congruent","Double","left","down","18",2
0,325.356381499905,20,"Congruent","Spatial","left","down","18",2
0,483.974633947316,21,"Incongruent","None","left","down","18",2
0,393.566751339936,22,"Incongruent","Center","left","down","18",2
0,449.49104889897,23,"Incongruent","Double","left","down","18",2
0,417.313566047784,24,"Incongruent","Spatial","left","down","18",2
0,448.299047083474,25,"Neutral","None","right","up","18",2
0,347.732537723747,26,"Neutral","Center","right","up","18",2
0,426.600297970845,27,"Neutral","Double","right","up","18",2
0,399.871269887116,28,"Neutral","Spatial","right","up","18",2
0,433.581331619084,29,"Congruent","None","right","up","18",2
0,316.520501958936,30,"Congruent","Center","right","up","18",2
0,323.182212764321,31,"Congruent","Double","right","up","18",2
1,356.151179540576,32,"Congruent","Spatial","right","up","18",2
0,522.102433434938,33,"Incongruent","None","right","up","18",2
0,497.480897763157,34,"Incongruent","Center","right","up","18",2
0,537.635474170931,35,"Incongruent","Double","right","up","18",2
0,408.801087830241,36,"Incongruent","Spatial","right","up","18",2
0,376.533939525731,37,"Neutral","None","right","down","18",2
0,440.513007265796,38,"Neutral","Center","right","down","18",2
0,331.180613308868,39,"Neutral","Double","right","down","18",2
0,345.990069396178,40,"Neutral","Spatial","right","down","18",2
0,456.910020263035,41,"Congruent","None","right","down","18",2
0,373.42099386902,42,"Congruent","Center","right","down","18",2
0,395.361710301035,43,"Congruent","Double","right","down","18",2
0,338.316870918394,44,"Congruent","Spatial","right","down","18",2
0,443.632192193075,45,"Incongruent","None","right","down","18",2
0,447.189743365869,46,"Incongruent","Center","right","down","18",2
1,441.131233125413,47,"Incongruent","Double","right","down","18",2
0,446.027235657089,48,"Incongruent","Spatial","right","down","18",2
0,487.665868137981,1,"Neutral","None","left","up","18",3
0,290.117889838222,2,"Neutral","Center","left","up","18",3
0,304.924753477239,3,"Neutral","Double","left","up","18",3
0,348.127353741821,4,"Neutral","Spatial","left","up","18",3
1,479.03686137982,5,"Congruent","None","left","up","18",3
0,345.393005805912,6,"Congruent","Center","left","up","18",3
0,374.825288602659,7,"Congruent","Double","left","up","18",3
0,348.579013175242,8,"Congruent","Spatial","left","up","18",3
1,424.181334589465,9,"Incongruent","None","left","up","18",3
0,511.457059578973,10,"Incongruent","Center","left","up","18",3
0,391.090298182819,11,"Incongruent","Double","left","up","18",3
0,468.989057432787,12,"Incongruent","Spatial","left","up","18",3
0,485.88272689448,13,"Neutral","None","left","down","18",3
0,318.113202927152,14,"Neutral","Center","left","down","18",3
0,313.491772958445,15,"Neutral","Double","left","down","18",3
0,369.889545893451,16,"Neutral","Spatial","left","down","18",3
0,444.943220427086,17,"Congruent","None","left","down","18",3
0,374.493031402488,18,"Congruent","Center","left","down","18",3
0,334.61624904906,19,"Congruent","Double","left","down","18",3
0,345.726958630691,20,"Congruent","Spatial","left","down","18",3
0,491.023996982522,21,"Incongruent","None","left","down","18",3
0,482.742245244407,22,"Incongruent","Center","left","down","18",3
0,539.956991762771,23,"Incongruent","Double","left","down","18",3
0,388.271939624536,24,"Incongruent","Spatial","left","down","18",3
0,389.553849212315,25,"Neutral","None","right","up","18",3
1,353.882426681399,26,"Neutral","Center","right","up","18",3
0,360.614213154229,27,"Neutral","Double","right","up","18",3
1,307.839337471825,28,"Neutral","Spatial","right","up","18",3
0,447.140936071483,29,"Congruent","None","right","up","18",3
0,452.405281799307,30,"Congruent","Center","right","up","18",3
0,442.685333237545,31,"Congruent","Double","right","up","18",3
0,363.738944591126,32,"Congruent","Spatial","right","up","18",3
0,487.553754916701,33,"Incongruent","None","right","up","18",3
0,407.815802774056,34,"Incongruent","Center","right","up","18",3
0,425.81620379385,35,"Incongruent","Double","right","up","18",3
0,350.334939856313,36,"Incongruent","Spatial","right","up","18",3
0,426.975604357122,37,"Neutral","None","right","down","18",3
0,477.50112725693,38,"Neutral","Center","right","down","18",3
0,305.005893697186,39,"Neutral","Double","right","down","18",3
0,280.945905836935,40,"Neutral","Spatial","right","down","18",3
0,417.868709389512,41,"Congruent","None","right","down","18",3
0,361.390930908323,42,"Congruent","Center","right","down","18",3
0,346.971833452777,43,"Congruent","Double","right","down","18",3
