"subnum","block","trial","cue","flank","location","direction","rt","error"
"10",5,48,"Spatial","Incongruent","down","right",508.682504107621,0
"10",6,1,"None","Neutral","up","left",445.174163077363,0
"10",6,2,"Center","Neutral","up","left",479.478162790171,0
"10",6,3,"Double","Neutral","up","left",399.016302436096,0
"10",6,4,"Spatial","Neutral","up","left",367.257908748011,0
"10",6,5,"None","Congruent","up","left",418.367915880823,0
"10",6,6,"Center","Congruent","up","left",277.193765764067,0
"10",6,7,"Double","Congruent","up","left",317.631963063983,0
"10",6,8,"Spatial","Congruent","up","left",330.997416277914,0
"10",6,9,"None","Incongruent","up","left",444.984266364483,1
"10",6,10,"Center","Incongruent","up","left",371.554317087951,0
"10",6,11,"Double","Incongruent","up","left",442.582839437158,0
"10",6,12,"Spatial","Incongruent","up","left",380.105493887775,1
"10",6,13,"None","Neutral","down","left",550.86696409133,0
"10",6,14,"Center","Neutral","down","left",385.479032033002,0
"10",6,15,"Double","Neutral","down","left",397.497600515426,1
"10",6,16,"Spatial","Neutral","down","left",364.538696488185,0
"10",6,17,"None","Congruent","down","left",432.510976827484,0
"10",6,18,"Center","Congruent","down","left",412.734464399897,0
"10",6,19,"Double","Congruent","down","left",401.589134164165,0
"10",6,20,"Spatial","Congruent","down","left",378.535930457417,0
"10",6,21,"None","Incongruent","down","left",549.656283290688,0
"10",6,22,"Center","Incongruent","down","left",502.175504637088,0
"10",6,23,"Double","Incongruent","down","left",447.891189081349,0
"10",6,24,"Spatial","Incongruent","down","left",346.837708770648,0
"10",6,25,"None","Neutral","up","right",297.318684236525,0
"10",6,26,"Center","Neutral","up","right",357.528247073902,0
"10",6,27,"Double","Neutral","up","right",299.129731191631,0
"10",6,28,"Spatial","Neutral","up","right",324.096940361325,0
"10",6,29,"None","Congruent","up","right",417.867135572935,0
"10",6,30,"Center","Congruent","up","right",394.637044869456,0
"10",6,31,"Double","Congruent","up","right",458.595655365573,0
"10",6,32,"Spatial","Congruent","up","right",424.895786169703,0
"10",6,33,"None","Incongruent","up","right",545.933683252383,1
"10",6,34,"Center","Incongruent","up","right",461.615742279316,0
"10",6,35,"Double","Incongruent","up","right",466.110445941209,0
"10",6,36,"Spatial","Incongruent","up","right",407.606761881569,0
"10",6,37,"None","Neutral","down","right",350.324371035006,0
"10",6,38,"Center","Neutral","down","right",477.456291914875,0
"10",6,39,"Double","Neutral","down","right",434.333227797195,0
"10",6,40,"Spatial","Neutral","down","right",398.70750738974,0
"10",6,41,"None","Congruent","down","right",404.708041585751,1
"10",6,42,"Center","Congruent","down","right",408.912913245391,1
"10",6,43,"Double","Congruent","down","right",399.609636710225,0
"10",6,44,"Spatial","Congruent","down","right",261.634771441815,0
"10",6,45,"None","Incongruent","down","right",491.599015109225,0
"10",6,46,"Center","Incongruent","down","right",468.880308882262,0
"10",6,47,"Double","Incongruent","down","right",465.154846835462,0
"10",6,48,"Spatial","Incongruent","down","right",378.625031801624,0
