rt,group,direction,flank,cue,trial,error,subnum,block
565.3337734,Control,right,Congruent,Spatial,44,0,113,5
672.6549619,Control,right,Incongruent,None,45,0,113,5
489.8944972,Control,right,Incongruent,Center,46,0,113,5
597.3047815,Control,right,Incongruent,Double,47,0,113,5
569.7422496,Control,right,Incongruent,Spatial,48,0,113,5
617.6229702,Control,left,Neutral,None,1,0,113,6
579.4794139,Control,left,Neutral,Center,2,1,113,6
623.7003551,Control,left,Neutral,Double,3,0,113,6
478.6127333,Control,left,Neutral,Spatial,4,0,113,6
643.4082488,Control,left,Congruent,None,5,0,113,6
475.7814949,Control,left,Congruent,Center,6,0,113,6
524.9550356,Control,left,Congruent,Double,7,0,113,6
478.0326158,Control,left,Congruent,Spatial,8,0,113,6
680.8195524,Control,left,Incongruent,None,9,0,113,6
586.9431185,Control,left,Incongruent,Center,10,0,113,6
744.3984344,Control,left,Incongruent,Double,11,0,113,6
629.1152384,Control,left,Incongruent,Spatial,12,0,113,6
584.6589856,Control,left,Neutral,None,13,0,113,6
484.3418239,Control,left,Neutral,Center,14,0,113,6
499.6394418,Control,left,Neutral,Double,15,0,113,6
505.3656525,Control,left,Neutral,Spatial,16,0,113,6
474.8336126,Control,left,Congruent,None,17,0,113,6
520.8603744,Control,left,Congruent,Center,18,0,113,6
601.0413493,Control,left,Congruent,Double,19,0,113,6
568.2558609,Control,left,Congruent,Spatial,20,0,113,6
658.87076,Control,left,Incongruent,None,21,0,113,6
663.5904743,Control,left,Incongruent,Center,22,1,113,6
599.4869001,Control,left,Incongruent,Double,23,0,113,6
542.943947,Control,left,Incongruent,Spatial,24,0,113,6
578.6606788,Control,right,Neutral,None,25,0,113,6
587.5341269,Control,right,Neutral,Center,26,0,113,6
577.4664329,Control,right,Neutral,Double,27,0,113,6
487.5852219,Control,right,Neutral,Spatial,28,0,113,6
652.9707691,Control,right,Congruent,None,29,0,113,6
415.234767,Control,right,Congruent,Center,30,0,113,6
528.6420404,Control,right,Congruent,Double,31,0,113,6
575.9834509,Control,right,Congruent,Spatial,32,1,113,6
747.9255693,Control,right,Incongruent,None,33,0,113,6
693.0318722,Control,right,Incongruent,Center,34,0,113,6
652.1068431,Control,right,Incongruent,Double,35,0,113,6
590.1181637,Control,right,Incongruent,Spatial,36,0,113,6
574.9873992,Control,right,Neutral,None,37,0,113,6
492.4654073,Control,right,Neutral,Center,38,0,113,6
514.5724155,Control,right,Neutral,Double,39,0,113,6
502.6462554,Control,right,Neutral,Spatial,40,1,113,6
528.2085704,Control,right,Congruent,None,41,0,113,6
537.8413818,Control,right,Congruent,Center,42,0,113,6
646.3347512,Control,right,Congruent,Double,43,0,113,6
459.1001276,Control,right,Congruent,Spatial,44,1,113,6
604.5071905,Control,right,Incongruent,None,45,1,113,6
619.1774566,Control,right,Incongruent,Center,46,0,113,6
696.2209347,Control,right,Incongruent,Double,47,0,113,6
538.3625333,Control,right,Incongruent,Spatial,48,1,113,6
672.1038612,Control,left,Neutral,None,1,0,114,1
486.5390481,Control,left,Neutral,Center,2,0,114,1
529.2845505,Control,left,Neutral,Double,3,0,114,1
479.2901109,Control,left,Neutral,Spatial,4,0,114,1
571.7811737,Control,left,Congruent,None,5,1,114,1
521.755147,Control,left,Congruent,Center,6,0,114,1
391.4378482,Control,left,Congruent,Double,7,0,114,1
444.2766953,Control,left,Congruent,Spatial,8,0,114,1
703.8528068,Control,left,Incongruent,None,9,0,114,1
729.9558548,Control,left,Incongruent,Center,10,1,114,1
596.0506032,Control,left,Incongruent,Double,11,0,114,1
558.4671404,Control,left,Incongruent,Spatial,12,0,114,1
518.8950571,Control,left,Neutral,None,13,0,114,1
517.6402185,Control,left,Neutral,Center,14,0,114,1
563.0502836,Control,left,Neutral,Double,15,0,114,1
470.6325027,Control,left,Neutral,Spatial,16,1,114,1
613.2207221,Control,left,Congruent,None,17,0,114,1
544.2810872,Control,left,Congruent,Center,18,0,114,1
463.4598227,Control,left,Congruent,Double,19,0,114,1
460.6329858,Control,left,Congruent,Spatial,20,0,114,1
580.9102196,Control,left,Incongruent,None,21,0,114,1
594.2474998,Control,left,Incongruent,Center,22,0,114,1
724.324524,Control,left,Incongruent,Double,23,0,114,1
541.2016919,Control,left,Incongruent,Spatial,24,0,114,1
567.1953786,Control,right,Neutral,None,25,0,114,1
501.7475507,Control,right,Neutral,Center,26,1,114,1
582.343166,Control,right,Neutral,Double,27,0,114,1
543.8952768,Control,right,Neutral,Spatial,28,0,114,1
664.8268129,Control,right,Congruent,None,29,0,114,1
599.9682095,Control,right,Congruent,Center,30,0,114,1
521.5764551,Control,right,Congruent,Double,31,0,114,1
538.5742815,Control,right,Congruent,Spatial,32,0,114,1
691.1684549,Control,right,Incongruent,None,33,0,114,1
728.5971598,Control,right,Incongruent,Center,34,1,114,1
657.0128312,Control,right,Incongruent,Double,35,0,114,1
595.8211365,Control,right,Incongruent,Spatial,36,0,114,1
572.79148,Control,right,Neutral,None,37,0,114,1
556.1325824,Control,right,Neutral,Center,38,0,114,1
592.733782,Control,right,Neutral,Double,39,0,114,1
584.6145785,Control,right,Neutral,Spatial,40,0,114,1
639.1293494,Control,right,Congruent,None,41,0,114,1
576.5767443,Control,right,Congruent,Center,42,0,114,1
573.3616374,Control,right,Congruent,Double,43,0,114,1
517.8391066,Control,right,Congruent,Spatial,44,0,114,1
649.8629887,Control,right,Incongruent,None,45,0,114,1
653.7742903,Control,right,Incongruent,Center,46,0,114,1
584.8684853,Control,right,Incongruent,Double,47,0,114,1
561.3807699,Control,right,Incongruent,Spatial,48,0,114,1
632.6195578,Control,left,Neutral,None,1,1,114,2
580.8505079,Control,left,Neutral,Center,2,0,114,2
522.6430248,Control,left,Neutral,Double,3,0,114,2
517.92405,Control,left,Neutral,Spatial,4,0,114,2
574.3000531,Control,left,Congruent,None,5,1,114,2
493.8618318,Control,left,Congruent,Center,6,0,114,2
522.6430489,Control,left,Congruent,Double,7,0,114,2
404.4073151,Control,left,Congruent,Spatial,8,1,114,2
633.5950684,Control,left,Incongruent,None,9,0,114,2
637.6649822,Control,left,Incongruent,Center,10,0,114,2
614.3192161,Control,left,Incongruent,Double,11,0,114,2
585.1973924,Control,left,Incongruent,Spatial,12,0,114,2
559.9710724,Control,left,Neutral,None,13,0,114,2
616.1851952,Control,left,Neutral,Center,14,0,114,2
546.5582039,Control,left,Neutral,Double,15,0,114,2
468.8193163,Control,left,Neutral,Spatial,16,0,114,2
556.6624134,Control,left,Congruent,None,17,0,114,2
487.3709211,Control,left,Congruent,Center,18,1,114,2
492.4901017,Control,left,Congruent,Double,19,1,114,2
551.32624,Control,left,Congruent,Spatial,20,0,114,2
627.8164872,Control,left,Incongruent,None,21,1,114,2
541.6659528,Control,left,Incongruent,Center,22,0,114,2
683.7007497,Control,left,Incongruent,Double,23,1,114,2
609.9340664,Control,left,Incongruent,Spatial,24,0,114,2
659.8612338,Control,right,Neutral,None,25,0,114,2
531.5913065,Control,right,Neutral,Center,26,0,114,2
580.1159899,Control,right,Neutral,Double,27,0,114,2
513.7673529,Control,right,Neutral,Spatial,28,0,114,2
486.8674709,Control,right,Congruent,None,29,0,114,2
602.735262,Control,right,Congruent,Center,30,0,114,2
500.1337344,Control,right,Congruent,Double,31,1,114,2
629.9427436,Control,right,Congruent,Spatial,32,1,114,2
733.1599835,Control,right,Incongruent,None,33,0,114,2
714.5292508,Control,right,Incongruent,Center,34,1,114,2
744.4242789,Control,right,Incongruent,Double,35,0,114,2
590.4603453,Control,right,Incongruent,Spatial,36,0,114,2
577.7651717,Control,right,Neutral,None,37,0,114,2
467.0761243,Control,right,Neutral,Center,38,0,114,2
574.1165098,Control,right,Neutral,Double,39,0,114,2
474.4396213,Control,right,Neutral,Spatial,40,0,114,2
668.4499387,Control,right,Congruent,None,41,1,114,2
553.060047,Control,right,Congruent,Center,42,1,114,2
532.3582571,Control,right,Congruent,Double,43,0,114,2
560.4321677,Control,right,Congruent,Spatial,44,1,114,2
637.2385582,Control,right,Incongruent,None,45,0,114,2
781.7065683,Control,right,Incongruent,Center,46,0,114,2
629.7333549,Control,right,Incongruent,Double,47,0,114,2
584.9246601,Control,right,Incongruent,Spatial,48,0,114,2
565.5395603,Control,left,Neutral,None,1,0,114,3
565.714033,Control,left,Neutral,Center,2,0,114,3
591.0087266,Control,left,Neutral,Double,3,0,114,3
434.3926522,Control,left,Neutral,Spatial,4,0,114,3
599.2648825,Control,left,Congruent,None,5,0,114,3
580.2825829,Control,left,Congruent,Center,6,0,114,3
494.1559577,Control,left,Congruent,Double,7,1,114,3
565.7819778,Control,left,Congruent,Spatial,8,0,114,3
656.9918121,Control,left,Incongruent,None,9,0,114,3
701.8237948,Control,left,Incongruent,Center,10,0,114,3
669.5539627,Control,left,Incongruent,Double,11,0,114,3
513.7063975,Control,left,Incongruent,Spatial,12,0,114,3
655.4778665,Control,left,Neutral,None,13,1,114,3
532.0445427,Control,left,Neutral,Center,14,0,114,3
631.1698255,Control,left,Neutral,Double,15,0,114,3
469.786633,Control,left,Neutral,Spatial,16,0,114,3
671.3652759,Control,left,Congruent,None,17,0,114,3
495.6605362,Control,left,Congruent,Center,18,0,114,3
573.6060576,Control,left,Congruent,Double,19,0,114,3
581.2396692,Control,left,Congruent,Spatial,20,0,114,3
649.6964324,Control,left,Incongruent,None,21,0,114,3
652.4573594,Control,left,Incongruent,Center,22,1,114,3
593.4367416,Control,left,Incongruent,Double,23,0,114,3
631.5290111,Control,left,Incongruent,Spatial,24,0,114,3
639.8275884,Control,right,Neutral,None,25,0,114,3
516.6392332,Control,right,Neutral,Center,26,0,114,3
556.6748825,Control,right,Neutral,Double,27,0,114,3
603.1097522,Control,right,Neutral,Spatial,28,0,114,3
597.1923444,Control,right,Congruent,None,29,0,114,3
501.1384003,Control,right,Congruent,Center,30,0,114,3
592.4742416,Control,right,Congruent,Double,31,0,114,3
519.6608621,Control,right,Congruent,Spatial,32,1,114,3
619.1349681,Control,right,Incongruent,None,33,0,114,3
650.7139502,Control,right,Incongruent,Center,34,0,114,3
568.9946677,Control,right,Incongruent,Double,35,0,114,3
546.3325351,Control,right,Incongruent,Spatial,36,0,114,3
562.5317999,Control,right,Neutral,None,37,0,114,3
548.2859877,Control,right,Neutral,Center,38,0,114,3
396.3851613,Control,right,Neutral,Double,39,1,114,3
544.7315164,Control,right,Neutral,Spatial,40,1,114,3
636.5105844,Control,right,Congruent,None,41,0,114,3
493.3016605,Control,right,Congruent,Center,42,1,114,3
542.1758952,Control,right,Congruent,Double,43,0,114,3
497.0822149,Control,right,Congruent,Spatial,44,0,114,3
607.5618086,Control,right,Incongruent,None,45,1,114,3
644.844471,Control,right,Incongruent,Center,46,0,114,3
728.4597942,Control,right,Incongruent,Double,47,0,114,3
516.0997994,Control,right,Incongruent,Spatial,48,0,114,3
637.2899672,Control,left,Neutral,None,1,0,114,4
574.5043586,Control,left,Neutral,Center,2,1,114,4
445.1646307,Control,left,Neutral,Double,3,0,114,4
439.5582341,Control,left,Neutral,Spatial,4,0,114,4
645.8922567,Control,left,Congruent,None,5,0,114,4
512.5259622,Control,left,Congruent,Center,6,1,114,4
483.0780316,Control,left,Congruent,Double,7,0,114,4
590.7224202,Control,left,Congruent,Spatial,8,0,114,4
650.5312849,Control,left,Incongruent,None,9,0,114,4
663.1709873,Control,left,Incongruent,Center,10,0,114,4
634.8739176,Control,left,Incongruent,Double,11,0,114,4
632.8844457,Control,left,Incongruent,Spatial,12,0,114,4
613.0948668,Control,left,Neutral,None,13,0,114,4
555.3849531,Control,left,Neutral,Center,14,0,114,4
586.5460801,Control,left,Neutral,Double,15,1,114,4
553.0637237,Control,left,Neutral,Spatial,16,1,114,4
616.5154626,Control,left,Congruent,None,17,0,114,4
604.4981217,Control,left,Congruent,Center,18,0,114,4
574.9394264,Control,left,Congruent,Double,19,1,114,4
534.8521309,Control,left,Congruent,Spatial,20,0,114,4
647.0965099,Control,left,Incongruent,None,21,0,114,4
695.8732646,Control,left,Incongruent,Center,22,0,114,4
624.4830844,Control,left,Incongruent,Double,23,0,114,4
538.694858,Control,left,Incongruent,Spatial,24,0,114,4
602.2916719,Control,right,Neutral,None,25,0,114,4
551.248114,Control,right,Neutral,Center,26,0,114,4
500.248064,Control,right,Neutral,Double,27,0,114,4
477.5504131,Control,right,Neutral,Spatial,28,0,114,4
572.2643381,Control,right,Congruent,None,29,0,114,4
497.4226574,Control,right,Congruent,Center,30,0,114,4
539.8334793,Control,right,Congruent,Double,31,0,114,4
438.277865,Control,right,Congruent,Spatial,32,1,114,4
600.969074,Control,right,Incongruent,None,33,0,114,4
575.0303736,Control,right,Incongruent,Center,34,0,114,4
646.100943,Control,right,Incongruent,Double,35,0,114,4
584.9981861,Control,right,Incongruent,Spatial,36,0,114,4
594.2439685,Control,right,Neutral,None,37,1,114,4
529.9230596,Control,right,Neutral,Center,38,0,114,4
662.2311704,Control,right,Neutral,Double,39,0,114,4
461.1391579,Control,right,Neutral,Spatial,40,1,114,4
644.8615885,Control,right,Congruent,None,41,0,114,4
545.4128854,Control,right,Congruent,Center,42,0,114,4
529.1744314,Control,right,Congruent,Double,43,0,114,4
439.855263,Control,right,Congruent,Spatial,44,1,114,4
662.2703039,Control,right,Incongruent,None,45,0,114,4
682.0895645,Control,right,Incongruent,Center,46,0,114,4
574.6940524,Control,right,Incongruent,Double,47,0,114,4
535.5618245,Control,right,Incongruent,Spatial,48,0,114,4
605.9823717,Control,left,Neutral,None,1,0,114,5
596.2718064,Control,left,Neutral,Center,2,0,114,5
510.9836539,Control,left,Neutral,Double,3,0,114,5
503.5292445,Control,left,Neutral,Spatial,4,0,114,5
606.270761,Control,left,Congruent,None,5,0,114,5
539.4479365,Control,left,Congruent,Center,6,0,114,5
588.5688388,Control,left,Congruent,Double,7,0,114,5
587.9340231,Control,left,Congruent,Spatial,8,0,114,5
680.9094129,Control,left,Incongruent,None,9,0,114,5
670.3077371,Control,left,Incongruent,Center,10,0,114,5
632.0896324,Control,left,Incongruent,Double,11,1,114,5
624.2642049,Control,left,Incongruent,Spatial,12,0,114,5
627.9264315,Control,left,Neutral,None,13,0,114,5
559.0892211,Control,left,Neutral,Center,14,0,114,5
617.4068077,Control,left,Neutral,Double,15,0,114,5
528.6601455,Control,left,Neutral,Spatial,16,0,114,5
580.2474556,Control,left,Congruent,None,17,0,114,5
526.12353,Control,left,Congruent,Center,18,1,114,5
536.850299,Control,left,Congruent,Double,19,0,114,5
500.5494788,Control,left,Congruent,Spatial,20,0,114,5
679.0681349,Control,left,Incongruent,None,21,0,114,5
691.3084376,Control,left,Incongruent,Center,22,0,114,5
664.7207844,Control,left,Incongruent,Double,23,1,114,5
616.929247,Control,left,Incongruent,Spatial,24,0,114,5
586.4434889,Control,right,Neutral,None,25,0,114,5
546.9204463,Control,right,Neutral,Center,26,1,114,5
587.4717684,Control,right,Neutral,Double,27,0,114,5
449.5885419,Control,right,Neutral,Spatial,28,0,114,5
652.8851022,Control,right,Congruent,None,29,0,114,5
668.7172012,Control,right,Congruent,Center,30,0,114,5
524.9876288,Control,right,Congruent,Double,31,0,114,5
559.5807936,Control,right,Congruent,Spatial,32,1,114,5
718.1738901,Control,right,Incongruent,None,33,0,114,5
654.9846467,Control,right,Incongruent,Center,34,0,114,5
612.3548912,Control,right,Incongruent,Double,35,0,114,5
511.8997686,Control,right,Incongruent,Spatial,36,0,114,5
622.6510126,Control,right,Neutral,None,37,0,114,5
550.5403851,Control,right,Neutral,Center,38,1,114,5
493.8251638,Control,right,Neutral,Double,39,0,114,5
429.2040015,Control,right,Neutral,Spatial,40,0,114,5
556.928144,Control,right,Congruent,None,41,1,114,5
593.2898482,Control,right,Congruent,Center,42,0,114,5
494.5421391,Control,right,Congruent,Double,43,0,114,5
503.2125962,Control,right,Congruent,Spatial,44,0,114,5
698.7168505,Control,right,Incongruent,None,45,0,114,5
530.1085466,Control,right,Incongruent,Center,46,0,114,5
659.0893902,Control,right,Incongruent,Double,47,0,114,5
582.0658317,Control,right,Incongruent,Spatial,48,0,114,5
507.4688395,Control,left,Neutral,None,1,0,114,6
510.2761413,Control,left,Neutral,Center,2,1,114,6
520.235687,Control,left,Neutral,Double,3,0,114,6
475.7059564,Control,left,Neutral,Spatial,4,0,114,6
572.362202,Control,left,Congruent,None,5,1,114,6
544.8727996,Control,left,Congruent,Center,6,0,114,6
586.2439248,Control,left,Congruent,Double,7,0,114,6
503.6018767,Control,left,Congruent,Spatial,8,0,114,6
640.5864748,Control,left,Incongruent,None,9,0,114,6
683.4094244,Control,left,Incongruent,Center,10,0,114,6
695.2574162,Control,left,Incongruent,Double,11,0,114,6
572.8898089,Control,left,Incongruent,Spatial,12,0,114,6
643.2142962,Control,left,Neutral,None,13,0,114,6
548.9047703,Control,left,Neutral,Center,14,0,114,6
531.7634562,Control,left,Neutral,Double,15,0,114,6
464.3343485,Control,left,Neutral,Spatial,16,0,114,6
543.2684909,Control,left,Congruent,None,17,0,114,6
588.2278549,Control,left,Congruent,Center,18,0,114,6
573.5355069,Control,left,Congruent,Double,19,0,114,6
442.4153036,Control,left,Congruent,Spatial,20,0,114,6
568.5057266,Control,left,Incongruent,None,21,0,114,6
679.5239327,Control,left,Incongruent,Center,22,0,114,6
574.3465018,Control,left,Incongruent,Double,23,0,114,6
660.5170775,Control,left,Incongruent,Spatial,24,0,114,6
692.0221273,Control,right,Neutral,None,25,0,114,6
618.4148955,Control,right,Neutral,Center,26,0,114,6
482.2213433,Control,right,Neutral,Double,27,0,114,6
440.7826456,Control,right,Neutral,Spatial,28,0,114,6
599.021016,Control,right,Congruent,None,29,0,114,6
558.1292827,Control,right,Congruent,Center,30,0,114,6
538.2645824,Control,right,Congruent,Double,31,1,114,6
505.7600681,Control,right,Congruent,Spatial,32,1,114,6
641.3519071,Control,right,Incongruent,None,33,1,114,6
733.3803218,Control,right,Incongruent,Center,34,0,114,6
